text,label
리스트 형식으로 videolist를 만들어 영상 4개를 저장했는데 그 이후에 videolist0isOpened라고 하면 False라고 나오고 videolistisOpened라고 바꿔서 하면 오류가 나는데 꼭 리스트 형식으로 저장해서 해야 하나요,코드2
행성 스티커 붙여주는 페이지에 들어갔는데 스팸 문자 분류 스티커가 없습니다가 글 점수 기준으로 70까진 주시는 걸로 아는데 훌륭하진 않지만 100등 했고 101등 분도 스티커 받았는데 왜 저는 없는지 궁금합니다 제 번호는 a026182입니다,시스템 운영
이전 문제만 해도 있던 columns가 자꾸 사라집니다,코드2
titanicloctitanicPclass1titanicAgebetween2030titanicSexmaleFaremean 해당 코드를 작성 시 NAN이 뜨는데 원인이 무엇인지 알 수 있을까요,코드2
list3  python is funnyprintlist3appendprintlist3appendprintlist3extend 방법 3 list3  list3  list3 여기서 위에 세 개의 값이 None이 나와서 질문드립니다 append 혹은 extend 메서드는 print 함수로 여러 개 출력이 안되는지 궁금합니다,코드1
만약 target이 계절이라고 가정하고 0123으로 가변 수화한다고 할 때 train set에 012만 존재하고 test set에 0123 이 존재한다고 할 때 traintest 분리 후 train 가변 수화 test  가변 수 화 진행한다고 하면 train은 열이 3개고 test는 열이 4개가 되면서 예측  평가가 어려워지지 않나요,코드2
안녕하세요 실습 진행 중 오류가 났는데 혹시 원격으로 한번 봐주실 수 있을까요 감사합니다,원격
안녕하십니까 튜터님의 답글을 읽고 궁금한 점이 있어 추가적인 질문이 남깁니다 AP05라는 것은 Average Precision Curve에서 Precision과 Recall을 고려한 곡선에서 IoU Threshold가 05일 때의 값에 대한 Precision의 평균을 의미합니다 여기서 IoU Threshold를 05로 잡았을 때 생기는 curve에서 각 포인트가 각 object에 대한 recall precision을 나타낸 건지 궁금합니다 감사합니다,이론
Functional API에서 tocategorical로 변경하며 fit 과정에서 error 뜹니다 Input size 지정이 틀린 것 같은데 shape 보고 사이즈 지정을 어떻게 해야 하는지 잘 모르겠습니다 링크 보내드립니다 httpsdrivegooglecomfiled1iesai9M8HOAech9on9REFWwhyiPdJCxviewuspsharing,코드2
안녕하세요 cacoo 실습을 진행하면서 다른 에의 블러 분들이 하신 결과물도 봤습니다만 연결 형태가 모두 상이하여 제가 진행한 실습 내용은 맞는지 확신이 가지 않아서 11에 남깁니다 스마트폰과 노트북의 경우엔 wi fi를 이용하고 있으며 대표실 전화만 따로 전화선을 쓰는 형태입니다 잘못된 곳은 없는지 고쳐야 하는 곳은 어딘지 피드백 부탁드립니다 항상 감사합니다,웹
aice 시험을 에이블 에듀에서 kt aidu로 입장해서 응시하는 건가요 그냥 aicestudy로 들어가서 로그인하려는데 가입 정보가 없어서요,시스템 운영
modelfit 할 때 TypeError The DType  could not be promoted by  This means that no common DType exists for the given inputs For example they cannot be stored in a single array unless the dtype is object The full list of DTypes is    위와 같은 오류가 났습니다 뭔가 datetime 형식이라서 안된다고 하는 거 같은데 어떻게 해야 하는지 몰라서 질문드립니다 modelfittrainx trainy 이 부분에서 오류가 났다고 되어있고 trainx의 값은 사진과 같습니다 알려주세요 ,코드2
안녕하세요 미니 프로젝트 진행 중 의문점이 생겨 문의드립니다 산점도를 그릴 때 groupby를 사용해서 산점도를 그렸을 때 상관계수는 05가 나왔고 groupby를 사용하지 않았을 경우 상관계수는 022가 나왔습니다 생각해 보았을 때 바람이 강해질수록 따름이를 이용하는 사용자가 작은 게 맞아 groupby를 사용해서 분석하는 것이 맞는다고 생각했는데 상관계수 관련 내용을 배울 때 groupby를 사용해서 만든 산점도처럼 나올 경우 제대로 된 상관계수를 얻기 어렵다고 배운 내용이 생각났습니다 groupby로 묶어 산점도를 그리게 되면 상관계수에 어떤 영향을 미치게 되나요 groupby를 사용해서 그린 산점도는 제대로 된 상관계수를 추측하기 어렵다고 봐야 하나요 묶었을 경우와 묶지 않았을 경우 어떤 차이 때문에 다른 상관계수가 나오게 되나요 감사합니다,이론
비주얼 스튜디오 실행 중 아래와 같은 코드를 실행했을 때 protoc 라이브러리가 없다고 하는데 우분투 설치 과정 밖에 안 나오더라고요 혹시 다른 방법이 있을까 해서 질문드립니다 UserDESKTOPJ0EPKFA MINGW64 tmpaistplusplusapi main protoc pythonoutmintprotos mintprotosprotobash protoc command not found,웹
안녕하세요 실습 24에서 가상의 공격도구 생성할 때 그림 위에 있는 코드와 그림에 있는 코드를 Attacker의 cmd 창에 작성하면 되는 것일까요 rootkali로 안 나오고 cUserwindowsgt 이렇게 나오는데 이 상태에서 cd rootDesktop 이 코드 치면 파일이 없다고 나오는데 어떻게 해야 할까요 밑에 가상의 공격도구를 업로드하는 것도 Attacker에 작성하면 될까요 오류수정하느라 수업을 놓쳤습니다 감사합니다 ,웹
테스트 케이스 5번이 문제가 있는 것 같습니다 확인 부탁드립니다,코드1
가중치가 높다  성능이 더 높다 그래서 가중치가 높은 곳에 더 많이 배정한다고 설명 들었습니다 그렇다면 가중치 성능과 더 높아서 더 많이 배정했는데 그로 인해 트래픽을 더 많이 받아서 오히려 가중치 성능이 좋지 않은 것보다 성능이 떨어지기 속도가 느려짐도 하나요,이론
trainfeature의 칼럼으로 RID TIMEDEPARTUREDATE TIMEARRIVEDATE ETETAAPerHour   가 나왔습니다 제가 구한 단서 7이 틀렸는데  뭐가 틀린 건지 스스로 판단할 수가 없어 질문드립니다 답과 비교하고 싶은데 답안 칼럼만 받을 수 있을까요,코드2
안녕하세요 제공받은 파일 ubuntu를 실행한 후 로그인을 하려고 했는데 id는 정상적으로 입력이 되지만 password는 입력이 되지 않는데 어떻게 해결해야 할까요 감사합니다 ,웹
코딩 마스터스 4403번 경품 문제 예제 입력 2에 M이 5가 입력되었는데 둘째 줄부터 6번 반복 입력받습니다 혹시 이게 fail에 영향을 미칠까요 1fail이 자꾸 뜹니다 ,코드1
그러니까 test 데이터를 기존의 train 데이터 만지던 곳에 같이 넣고 돌리는 거죠 y 값이 없는데 어떻게 뇌가 멈췄어요,코드2
prime  for i in range2101     divide  0    for j in range1i1         if i  j  0            divide  1        if divide까지는 입력했는데 if divide 뒤부터 코드가 뭔지 헷갈립니다,코드1
음  그렇다면 제가 앞서 질문드린 대로 경로 중복은 되지 않아도 bloglisthtml의 html 파일을 찾았기 때문에 shoplisthtml의 html 파일은 찾지 못하고 종료되는 게 아닌가요 아니면 같은 경로 내의 html 파일을 기준으로 한 개만 찾고 종료되는 건지,웹
ping 1010102와 ping 192168201은 같은 라우터를 나타내는 주소인 거 같은데 serial과 fastethernet 말고 차이가 있나요,이론
join  inner 옵션이 매핑되는 행과 열만 합치기라고 교안에 적혀있는데 여기서 매핑이 된다는 건 결측치가 없다는 말이랑 같나요  ,코드2
1 변수 a에 I love you를 저장하고 모든 문자를 대문자로 변환하여 출력하세요라는 문제에서 a  I love youprintaupper aupperI LOVE YOUI LOVE YOU 출력 시에 각각 다르게 나오는데 어떤 차이 때문에 이렇게 다르게 나오는 건가요 그리고 어떤 방법으로 출력하는 게 맞는 건지 질문드립니다,코드1
코딩 마스터스 채점 결과에 Failed가 뜨곤 합니다 어떤 예시를 입력했을 때 어떤 오류가 발생하는가를 알아야 코드 개선 방향을 잡을 수 있을 텐데 현재로서는 알 길이 없습니다 어떤 예시가 입력되었을 때 Failed가 뜨는지 알고 싶습니다 혹시 해당 기능을 추가할 수 있을지요 추가로 3419번 분수를 소수로 문제의 경우 입력값 예외 처리를 해야 하는지 궁금합니다 입력값 설명에 1  p lt q  10으로 되어 있을 경우 이 조건을 위배하는 입력값이 입력되기도 하는지요,시스템 운영
실습 7운동 감각이라는 부분이 이해가 되질 않습니다 기타의 경우는 고객사의 고객이 제 서비스를 인지할 수 있는 구현 방법에 대해 작성하면 되는 걸까요,이론
multiclasses가 여러 종류의 카테고리를 하나로 묶어 받는 옵션이라고 이해했는데 맞나요,코드2
안녕하십니까 튜터님들 고생 많으십니다 코딩 마스터스 푼 문제 수 오류로 확인 요청드립니다 115일 기준 20 문제 제출하고 수량 확인하였습니다 116일 20시 기준 당일 4문제를 풀었음에도 불구하고 수량이 23으로 올라와서 아래 내역 확인 후 문제 수 오류 확인 요청드립니다 117 오전 중에 한문제 풀어서 숫자가 하나 올라가있는 상태입니다 참고 부탁드립니다  116 20시 기준 푼 문제 1 탈출 사건 중2 1등급 사과 중3 부메랑 중 4 소수 판별 도 감사합니다,시스템 운영
이런 식으로 오류가 떠서 결국 제출을 못했는데 혹시 어느 과정이 잘못됐는지 알 수 있을까요 파일이 3개까지만 가능해서 캡처를 했는데 한 번에 보낼 수가 없어서 당장 오류 뜬 부분만 첨부했습니다 가능하시면 파일로 봐주실 수 있으신 가요제가 이해하기론 1 train 파일로 전처리 및 학습 2 같은 곳에 test 파일 불러와서 학습된 모델에 넣어서 예측인데 어느 과정에서 틀린 건지 알고 싶습니다 그리고 어떻게 수정해야 될까요 ,코드2
저는 디폴트 게이트웨이에 19216802로 뜨는데 강사님은 1921680254로 뜨는 것 같습니다 혹시 제가 뭘 잘못한 걸까요,웹
summary 결과입니다 오류 내용 Node sequentialflattenReshapeInput to reshape is a tensor with 147456 values but the requested shape requires a multiple of 16128,코드2
실습교재 p37에 나오는 20번 인스턴스 접속이 아래와 같이 정상작동하지 않습니다 어떻게 해야 할까요 cmd를 끄고 인스턴스를 다시 새로고침 하고 다시 켜봐도 되지 않아서 질문드립니다,웹
 Feature 특징별 가중치 확인이 무슨 말인지 이해를 못 했습니다 변수 중요도 그런 건가요,이론
우분투 설치는 했는데 파일 압축 푸는 거부터 어떻게 해야 하는지 모르겠는데 혹시 원격으로 도와주실 수 있나요 ,원격
ngramp과 seqp 파일을 저장은 하였는데 shape 확인이 안되는데 어떻게 해야 하나요 감사합니다,코드2
교안 다운로드가 안되는데 원래 안되는 건가요,시스템 운영
air 파일은 불러오기가 되는데 weather에서 자꾸 오류가 나는 이유가 뭘까요    단순한 제 실수인 것 같은데 발견하지를 못하겠습니다 ,코드2
3 1번 질문과 비슷한 내용으로 회귀분석에서 변수 선택법 전진 후진 stepwise 선택법을 어떻게 적용시키는지 문의드립니다 그리고 23번 질문 내용은 crispdm 과정 중 데이터 이해와 준비단계에 속하는지도 문의드립니다,이론
가끔 subplot 동작 시 빈 그래프가 연속으로 나오고 마지막 그래프만 출력이 되는 현상이 발생합니다 pltsubplot 안에 mosaic는 동시 출력이 안 되는 건지 알고 싶습니다 혹시 그 이외에 subplot 이 동작이 안되는 도표가 있는지 궁금합니다 ,코드2
안녕하세요 practice2에서 take2 프라이빗 서브넷에 인스턴스 생성의 12번에 네트워크 설정을 프라이빗 서브넷 2만 하면 되는 것인가요 프라이빗 서브넷 1은 안 해도 되는 걸까요 만약 하지 않는 거라면 왜 프라이빗 서브넷 1은 설정을 하지 않는 것인가요 2만 nat 연결을 하기 위한 것인가요 감사합니다 ,웹
3379import sysIP  inputsplita0for i in range0lenIP    aintIPi    if0ltalt255        del IPiif lenIP  0    printIPv4else    printIPv6 했는데 SyntaxError cannot delete function call이라는 오류가 뜨네요 알고리즘이 틀린 건지  del을 잘못 쓴 건지 다른 쉽게 푸는 방법이 있는지 배우고 싶습니다,코드1
해당 구문에서 for 문 부분의 경우 result라는 리스트를 만들어 n을 넣는데 이때 n은 아래를 10번 반복한 값입니다라는 의미로만 이해하면 될까요 for 문이 헷갈려서 질문드렸습니다,이론
안녕하세요 서울시 대중교통 기반에서 강사님이 말씀하신 11 데이터 불러오기 파일이 없는데 조치 부탁드립니다 다른 분들 폴더에는 있는데 제 파일에는 없어요 아래는 지금 제 목록에 있는 리스트입니다				ipynbcheckpoints202208161029460 Tutorialipynb 미리 보기 복사 13 KB	2022081610314413 seoulpeoplecsv 미리 보기 복사 26 KB	2022081215405712 seoulmovingmonth4csv 미리 보기 복사 13 GB	20220812154100111 busstation321 KB	2022081610522611 busstationcsv 미리 보기 복사 321 KB	202208121540570 Tutorialpy 미리 보기 복사 70 KB	2022081610314511 BUSSTATIONBOARDINGMONTH202204csv 미리 보기 복사 107 MB	2022081215405814 businesstypecsv 미리 보기 복사 40 KB	20220812154057,코드2
안녕하세요 101페이지 보안 그룹을 생성했는데 13번에 선택지가 없어서 문의드립니다 감사합니다 ,웹
형태소 추출하려고 df를 txt로 변환할 때 text와 label 모두 txt로 변환해야 할까요 아니면 text 열만 txt로 변환해서 진행해야 할까요,코드2
IDE에서 RDS 접속하려고 하니 ec2userip1004183  mysql user masteradmin password host d026212rdscabivxmxchuouswest2rdsamazonawscombash mysql command not found 이런 오류가 뜹니다,웹
안녕하세요 구글링이 가능하다고 하셔서 궁금해서 질문드립니다 Q1 에이블 스쿨에서 제공해 주셨던 교안이나 코드들을 시험 중에 참고가 가능한가요 Q2 AICE 시험에서 사용하는  IDE는 jupyter lab인가요 Q3 AICE 시험에서 코드를 수정해가며 반복 실행해도 괜찮은가요 답변 부탁드립니다 감사합니다,시스템 운영
해당 문제 문제에서 용병이 4명이고 용병의 전투력이 43 50 80 23이라면 최대 전투력의 합은 43 50 80을 선택한 것으로 43  3  129라고 나와있는데 어째서 4명인데 3명의 전투력을 고려한 건지 모르겠습니다 용병이 5명이라면 전투력 상위 3명을 고려하면 되는 것인가요,코드1
,코드2
실제 temp의 데이터를 temphead나 temptail로 확인해 보시면 tempdescribe로 확인하신 값과 일치하는 것을 확인하실 수 있습니다 이러한 현상이 발생하는 이유는 파이썬에서 제공하는 기본 method가 아닌 외부에서 불러온 pandas 라이브러리의 method이기 때문입니다라고 하셨는데요 temphead로 할 때는 데이터 프레임 형식으로 잘 나와있는데 그냥 tempdescribe로 할 때는 데이터 프레임 형식이 안 나오더라고요 그게 오류라는 걸까요,코드2
안녕하세요 실습 중 질문이 있어서 문의드립니다 고객사 시스템 배치에서 7번에 서버 1에 스마트 공간이 있는데 이런 경우에는 이중화를 안 해도 되는 건가요,웹
아까 퍼블릭 IPv4 DNS로 문의드렸었습니다 실행에는 문제가 없고 다른 인원들도 전부 없는데 종료하고 다시 시작해야 하는 게 맞나요,웹
04과 Regression 종합실습에서 Scaling 부분 코드에 from sklearnpreprocessing import MinMaxScalerscaler  MinMaxScalerxtrains1  scalerfittransformxtrainxvals1  scalertransformxval 이렇게 집어넣었는데 ValueError could not convert string to float Medium라는 오류가 뜹니다 어떻게 해야 하나요,코드2
data는 새로운 테스트 데이터입니다 model 은 MultinomialNB입니다 xtrain data로 학습한 모델에 테스트 데이터인 data를 넣어서 pred 값을 구하고 싶은데 dimension이 맞지 않다고 해서 문의드립니다 datashape  9896 11560xvalshape  3678 1533511560 과 15335 가 일치하지 않아서 발생하는 오류인 것 같은데 혹시 어떻게 수정해야 할까요 어제부터 이 문제로 진도를 못 나가고 있는데 제가 부족한 부분이 많아서 조금만 자세히 알려주시면 감사드리겠습니다,코드2
안녕하세요 튜터님 오늘 배운 내용 중에 문의사항이 있습니다 오늘 실습 파일 5 종합실습에  번 ShelveLoc에서 범주형 데이터는 01로 가변 수화해야 한다고 적혀있는데 그냥 시각화한 것 같아서 1 가변 수화하지 않아도 되는지 2 가변 수화한다고 getdumies를 사용하여야 하는지 문의드립니다 감사합니다,코드2
안녕하세요 질문드립니다 stu01      no 1    name 홍길동    score 92 96 98    mean 953333333printf 학생 1의 평균 점수는 stu01mean2f입니다 위와 같이 딕셔너리를 만들고 mean에 대하여 소수점 둘째 자리까지 출력하려고 하는데 위 print 문과같이 fstring을 이용해서 출력하면 안 되는 걸까요 신택스 에러가 뜹니다 감사합니다,코드1
json 파일이 없다고 나옵니다,시스템 운영
음원 추천 서비스에 대한 내용만 하다 보니 단계마다 거의 유사하게 겹치는 것 같은데 맞을까요,이론
저기 열 추가에서 다섯 가지 열 추가인데 fmale 들어간 것만 안된다고 떠서 혹시 왜 그러는지 알 수 있을까요,코드2
수집한 이미지 200장 모두 사용하고 싶은데 5개씩만 업로드가 됩니다 원격 지원 요청드립니다 ,원격
학습을 시작한 뒤 위와 같은 경고 문구가 출력 됩니다 이후 test data로 모델 test를 하려는데 bestpt가 생성되지 않는 문제가 있습니다,코드2
1번째 단지에서 10명 살 때 2번째 단지에서 50명 살 때 1번째 단지에 설치할 경우 abs1110abs21502번째 단지에 설치할 경우 abs2110abs2250 이렇게 반복한 후에 큰 수를 return 하려면 코드를 어떻게 구성해야 할까요 for 문을 써야 하는 건 알겠는데 그다음에를 어떻게 짜야 할지 몰라서 여쭙니다,코드1
values 진행해도 똑같은 오류가 뜨고 values 진행 안 해도 똑같은 오류가 뜹니다,코드2
안녕하세요 항상 친절히 답변해 주셔서 큰 감사드립니다 실습 3번 문제를 풀었는데 값이 이상하게 나와요 확인 부탁드립니다 def findlista b    for i in rangelena        if ai  b            printfi 번째에 있습니다 c inputlist 입력하시오 dinput 문자나 숫자 입력하시오 findlistcd,코드1
다른 분들도 다 안 들어가져서 문의 남깁니다,시스템 운영
KNeighborsClassifier KNeighborsRegressor 두 개의 사용 차이가 궁금합니다 어느 때 전자를 쓰고 어느 때 후자를 쓰나요,이론
안녕하세요 앞부분 실습 해결하느라 놓쳤는데 혹시 27 실습 과정 중에 희생자 pc를 재부팅하는 건 어떻게 하는 걸까요,웹
A B C Dmapint inputif AD  BC    printYESelif AD  BC    printNO 코딩을 이렇게 넣어서 했는데 1개의 실패로 통과를 못하고 있습니다 혹시 어떤 문제가 있어 안되는 건지 궁금하여 올립니다,코드1
문제 설명 중 상을 줄 수 있는 학생의 수의 최댓값은 K입니다 K 명 이하의 학생에게 상을 주면서 가능한 한 많은 학생들이 상을 받을 수 있는 P의 최댓값을 구하세요 와 출력값 설명 중 적어도 K 명 이상의 학생을 합격시키는 합격 점수 커트라인을 출력하세요 가 반대되는 설명처럼 들려 잘 이해되지 않습니다 또한 이때 상을 받는 학생이 없을 수도 있다는 문항에서 그렇다면 커트라인은 어떻게 정해야 하는지도 궁금합니다,코드1
4259 미로를 맞췄는데 맞춘 코드로 지금 실행을 하면 테스트케이스 1이 failed가 뜹니 다이게 테스트케이스 1 처음에 엔터가 추가되어 그런 것 같은데 수정 부탁드립니다 1은 예제 코드 1에 엔터가 추가된 것이고 2는 정답 코드로 돌렸을 시 3은 맨 앞에 input을 추가한 결과입니다,코드1
데이터 이변량 분석에서 데이터 간 상관계수와 pvalue를 구하여 데이터 간 상관관계를 배웠습니다 머신러닝에서는 타깃과 데이터 간의 상관계수와 상관없이 평가하는 것인가요 ex 타깃과 변수와 상관계수가 낮으면 머신러닝을 구할 필요가 없을 수도 있다고 생각해서 여쭤봅니다,이론
오늘 aidu에서 받을 수 있는 label 데이터 어떻게 다운로드하는지 혹시 알 수 있을까요 어제 어떻게 했는지 기억이 안 나서요 ,시스템 운영
안녕하세요 강의장에 들어가지지 않아서 문의드립니다 감사합니다 ,시스템 운영
,이론
csv 파일 다운로드한 다음에 어디에 올려야 하는 건가요 code 탭 누르고 new notebook 들어간 다음부터 어떻게 제출하는 건지 모르겠어요,시스템 운영
앞전에 주피터 노트북 실행이 안 되어서 삭제 후 재설치하느라 수업을 놓쳤습니다 주피터 노트북에서 ipynb를 실행했는데 새 창이 뜨면서 localhost에서 거부했다고 나왔다는 질문을 아까 다른 분이 해주셨는데 어떻게 해결하나요,웹
다음 주 월요일 일정이 9시부터 17시 넘어까지 쭉 미니 프로젝트라고만 쓰여있어서 질문드립니다 1 실습이나 미니 테스트 과제 같은 시험이 따로 있을까요 2 조별과 제조별 실습은 아예 없는 걸까요 다음 주 월요일만 해당하는 질문입니다,시스템 운영
판타스 info에 생략된 행이나 열은 어떻게 풀 수 있을까요 정확한 pdoptionsdisplaymaxinforows 이걸로는 정확히 작동을 안 하는 거 같아서요,코드2
taglistposttagall에서 taglistposttagsall로 하셨는데 큰 차이가 있나요,웹
안녕하세요 개념 이해를 잘 했는지 궁금하여 문의드립니다 가용 영역 AZ는 여러 데이터 센터의 연결로 각각의 가용 영역은 전용선으로 연결되어 있다 이러한 가용 영역의 집합을 리전이라고 하며 이 리전들도 각각의 전용선으로 연결되어 있다 에지 로케이션은 사용자 위치와 가까운 가용 영역을 사용하기 위해 사용자 위치 주변에 다수의 에지를 만들고 이 엣 짓들과 가까운 리전을 선택해서 최종적으로 가용 영역을 사용한다는 의미인가요 ,웹
동기식 처리와 비동기식 처리에 대해서 비교하며 배울 때 여행 준비나 카페를 예로 직관적으로 보면 비동기식 처리가 더 우수하고 효율적으로 보입니다 비용적인 측면은 고려하지 않는다고 했을 때 동기식 처리가 더 유리하고 동기식 처리를 주로 사용하는 경우는 어떤 경우가 있나요,이론
지금 현재 수업하고 있는 내용 중 1번 문제 정답에 a  listrange71017을 입력했는데 오류가 뜹니다 원인이 무엇인가요,코드1
ERROR Unexpected Column   Line 1 Column 1ERROR Required column id could not be foundERROR Required column expected could not be found 제가 기준을 어긴 게 있나요 왜 이런 결과가 나오는지 알 수 없습니다,코드2
혹시 분류와 회귀에서 쓰는 라이브러리 중 평가하라 때 나오는 숫자는 회귀 errors는 오차를 말하는 거고 분류 score은 정확도를 말하는 건가요 ,이론
1 오늘 진행하는 악성 탐지 프로젝트의 결과물은 오늘 제출하나요,시스템 운영
안녕하세요 튜터님 강사님 lab 45 진행 중입니다 lab44를 실행하니 다음과 같이 pod이 2개가 생성되는데 이 중에서 어떤 pod을 삭제하는 건가요 그리고 pod와 po의 차이점이 뭔가요 pod에 대한 건 강의록에 나와있는데 po는 검색해도 잘 모르겠습니다,웹
고객 감정 곡선 질문하셨던 거 다시 한번만 답변 부탁드려도 될까요 다른 분의 원래 질문  고객 감정 곡선은 직접 고객에게 어느 정도인지 물어보나요 고객의 반응을 보고 임의로 판단하나요,이론
증권사의 디지털화에 대한 설루션을 진행할 때 비용 수익구조에 대한 이해가 부족한 것 같습니다 또한 모바일 트레이딩 시스템에 대한 설루션을 제공할 때 유통채널로 구글 앱 스토어가 포함될 수 있는 건지 궁금합니다,이론
N이 5개 이상일 때 2쌍 2개 2개의 길이가 같아야 한다는 건 어떻게 표현할 수 있을까요 N  intinputst  listmapintinputsplitst  sortedstif N 4     if 일단 여기까지 코드를 짰는데 N이 4보다 크다에서 막힙니다,코드1
그냥 열 삭제해도 되나요,이론
같은 하이퍼 파라미터 같은 모델 test 문장이어도 실행할 때마다 답이 달라질 수 있나요,이론
영구적으로 정책을 적용하는 경우에는 각각 설정하는 개인과 개인을 그룹으로 넣어 설정할 수 있는 방법처럼 임시로 적용하는 ROLE의 경우에도 각각 지정하거나 그룹으로 만들어 ROLE을 적용시킬 수 있나요 아니면 ROLE은 접근하는 개인에 대해 하나하나 적용시켜야 하는 건가요,웹
해당 데이터 프레임에 존재하는 NA 값은 항목별로 자동으로 삭제한 후 상관관계가 계산되는 것인가요 직접 해보니 그런 결과가 나와 질문드립니다,코드2
안녕하세요 실습 5번의 마지막 부분을 하다가 제 아이디로 되어 있는 웹서버의 인스턴스를 종료했는데 다시 재시작하는 방법이 있을까요,웹
2인프라 구성도를 완성하였다면 이를 토대로 신규 서비스 IP 설정 정보 표 작성은 어떻게 시작해야 하는지 전혀 모르겠습니다,이론
저희가 받은 데이터가 classification 이미지  1장에 class 하나씩 bounding box 가 없는데 object detection 모델인 욜로를 사용해도 되는 건지 데이터를 바꿔야 하는 건지 궁금합니다,코드2
방금 튜터님이 이미지 한 번에 여러 장 올리는 거 indexhtml에서 버튼 생성 부분까지 도와주셨는데 그다음엔 어떻게 해야 하나요,웹
참조 파일 2에 대한 yolo 부분 답안 파일이 올라오지 않은 것 같습니다 ,시스템 운영
안녕하세요  미니 프로젝트 2차 4일차 실습 질문드립니다 파일이 여러 개라 하나씩 나눠서 올립니다 양해 부탁드려요  질문 1  데이터 분석 수업에서 boxplot에서 이상치로 값이 분류되어도 이가 진짜 데이터 상에서 이상치인지 아닌지에 대해서 살펴보아야 하고 그 여부는 실제 데이터를 재확인해서 살펴보는 것이라고 이해했는데 맞나요 ,이론
사진에 있는 것처럼 pip install streamlit0842forcereinstallpip install streamlit0842두 가지로 했는데 에러가 나옵니다,코드2
안녕하세요 튜터님 머신러닝 복습 중 강사님이 lrall이 가장 성능이 좋다고 하셨는데 파일 초반에서는 선택된 변수가 가장 성능이 좋다고 하셨던 것 같아서요 여기 결과에서도 선택된 변수로 선형 회귀를 돌린 것이 가장 성능이 좋은 게 아닌가요 ,이론
vscode에서 실습 중이며 import numpy as np 코드 실행 시 No module named numpy 가 출력됩니다 numpy 모듈 설치 어떻게 하나요 ,코드1
따른 이 실습의 hour 열에 대해서 질문드립니다 hour는 시간대를 나타내는 열로 크기에 따라 의미가 없으므로  범주형 데이터라고 생각됩니다 실습 파일의 이변량분석 파트에서  hour를 수치형 데이터로 분류해놓으셨기에 질문드립니다 그리고 추가적으로 수치형 범주형을 분류하는 데 있어 사용하는 메서드나 함수가 있는지 알고 싶습니다 저의 경우에는 데이터와 고윳값을 보고 직관적으로 판단합니다 강사님이나 다른 분들이 판단하시는 기준이 궁금합니다 감사합니다,이론
4 datetime처럼 라이브러리 규모가 클 때 import와 더불어 from을 사용한다고 하셨습니다 라이브러리가 크면 처리 속도가 느려지나요 라이브러리가 크다는 기준이 뭔가요 from 입력 후 tab 키를 눌러 나오는 목록들이 해당된다고 볼 수 있나요 감사합니다,코드1
어제 실습 2번 파일에서 시프트 롤링을 하고  trainx trainy testx testy로 각각 나누어 줄 때 trainx에는 시프트 롤링한 값들 trainy에는 총 생활인구수를 넣었습니다 이 프로젝트의 목표가 총 생활인구수를 구하는 게 목표이니 간 testy에 총 생활인구수가 들어갈 것이라고 생각했습니다 여기에서 딜레마에 빠진 게 testx에 들어갈 데이터를  testy의 총 생활인구수에서 시프트 롤링한 값으로 해버리면 정답을 미리 알고 testx 데이터를 만드는 것이 아닌가라는 생각을 하게 되었는데 아주 머리가 어지럽습니다 위 생각을 하고 처음으로 돌아가 그럼 롤링 시프트 한 값들이 미래의 데이터가 되니 간 롤링 시프트 한 값들이 정답이어서 trainytesty로 들어가야 하나  하는 생각도 했습니다 train  test 각각 칼럼 어떻게 값이 들어가는지 궁급합니다 너무 어지러워요,이론
busstation  busstationastype 버스정류장 ARS 번호 int로 코딩했는데 ValueError invalid literal for int with base 10  오류 나옵니다 안내 부탁드립니다,코드2
AIDU 내에 GPU를 할당받아 실행시킬 수 있는 법이 있을까요 ,시스템 운영
undefined 에러로 첨부하겠습니다,웹
서비스 요구사항에서 세부 설루션으로 빅데이터를 쓰려고 하는데요이건 빅데이터 화면이라고 해야 할까요 정확히는 사용자 데이터 수집하면 그걸 분석했다고 쓰려 합니다 그러면 was에 빅데이터 처리 db에는 빅데이터 명령어인 것 같고 web 서버에는 빅데이터 분석 결과 화면이 나와야 하는 걸까요 그게 헷갈립니다,웹
개인 컴피티션인데 같은 조끼리 서로 의견 공유하고 비슷하게 하면 개인 작업보다 조 작업이 더 유리해서 앞으로 있을 컴피티션을 개인 경쟁 형태로 계속 유지해야 하는 것인지 의문이 듭니다  차라리 처음부터 같이하는 형태로 컴피티션으로 바뀌었으면 좋겠습니다 ,시스템 운영
실습 6 인프라 자동화부터 하면 되었을까요 엄한 부분하고 있는 것 같아서 질문드립니다,웹
빅프로젝트 별도 제출,시스템 운영
k  intinputn  0while True    if n gt k  n  2  0  n  2  2  1        printn        break    else        n  1        continue 시간 초과가 뜨는데 while 문 이외에 방법으로 풀어야 되나요 아니면 while 문 식이 잘못되었나요,코드1
vpc에 서브넷을 만들 때 프라이빗 2개 퍼블릭 2개씩 프라이빗과 퍼블릭을 각각 만들어 주는 이유는 뭔가 요한 번에 4개를 추가해서 만들 수는 없는지 실습 편의상 구분해서 만든 건지 궁금합니다 ,웹
사진 속 코드 pltfigurefigsize  16pltsubplot131pltscatterTemp Ozone data  airpltxlabelTemppltsubplot132pltscatterWind Ozone data  airpltxlabelWindpltsubplot133pltscatterSolarR Ozone data  airpltxlabelSolarRpltshow 어디 가 잘못된 건지 못 찾겠습니다 어디 가 잘못된 걸까요,코드2
